sentiment,comment
4,"Giao hàng khá nhanh, tất chất liệu vải oke, vải co giãn thoáng khí. Mỗi tội khâu đóng gói hàng của shop chưa tốt, không được đựng trong túi."
4,"Đóng gói sản phẩm chắc chắn, chất lượng phù hợp với giá tiền.."
3,"Giao hàng rất nhanh, tất cũng ok mỗi tội là sai mẫu ạ, mình đặt màu trơn mà lại giao có cái viền kia nên cho 3 sao nha 😅"
4,Giao đúng hàng nhưng không như mong đợi . Chất tất mỏng và cảm giác chắc chắn sẽ giãn nhanh chóng. Tất nhiên với giá thì đừng yêu cầu gì thêm
3,Shop giao thiếu hàng . Đặt 4 đôi tất đen 2 tất xám mà giao có 2 đôi tất đen . Mong shop kiểm tra hàng trước khi gửi cho khách hàng nha . Lần đầu đặt mà thấy ko ổn rồi
1,"Đặt tất màu xám nhạt lại gói màu trắng đã thế còn bẩn, không bao giờ quay lại shop này."
4,Tất đẹp nhưng mà nhanh dãn quá trc mua shop khác cũng giá đấy mà chất đẹp hơn mong cải thiên ạ
2,Tất cả hình ảnh và video chỉ mang tính chất minh họa thôi nhoa.
4,"Đã nhận đủ hàng , đúng màu/phân loại  hàng , shop giao nhanh , phục vụ tốt"
4,"hình ảnh video mang tính nhận xu. em chưa thích cách gói hàng của shop, mong shop sẽ chú ý hơn việc gói hàng. shop giao đủ hàng và đủ số lượng, sẽ ủng hộ thêm. chỉ mong shop sẽ chú ý phần gói hàng hơn"
3,"Giao sai hàng , chất cũng bth , không ưng cho lắm , shop chú ý hơn !!"
4,"Vớ thì mình thấy tạm ổn th, nma nhìn kỹ cứ thấy vớ cũ cũ s Á , với do mình không lướt xuống tới ảnh cuối nên k biết là ngay phần cổ vớ sẽ có cái viền đen nên lúc nhận hơi thất vọng vì nó k phải tất trơn màu trắng lun 🥲"
4,Rẻ  chất liệu ổn  Vừa vặn  đóng gói hơi sơ sài  Shiper thân thiện ...
2,K biết ns gì hơn. Sp giá rẻ. Tốt. Nhưng mỗi tội là đặt full trắng giao full đen
1,"shop chuyển thiếu cho em 2 đôi tất trắng, đặt 10 trắng 3 đen mà thiếu 2 đôi trắng"
4,"Thời gian giao hàng nhanh,đóng gói chắc chắn,chất lượng sp ổn"
4,"Tất khá mềm, mỏng, thoải mái, phù hợp với giá tiền, giao nhanh. Tuy nhiên không cùng kích cỡ, mình mua các màu khác nhau thì cỡ cũng chênh nhau, thậm chí cùng màu thì cỡ cũng chênh nhau. Nói chung với giá như vậy thì tạm chấp nhận được."
4,3 đôi thì 1 đôi cộc lệch chiếc nọ chiếc kia. Lần sau shop ktra hàng trk khi giao nha
4,Quần chất được nhưng shop lại giao sọc màu đen nên nhìn ko nổi lắm. Tất thì mỏng và nhiều nilon. Chắc do phù hợp với giá tiền
3,"Chất lượng sản phẩm phù hợp với  giá tiền , giao hàng không biết vì sao lâu"
4,"Chất liệu phù hợp với giá tiền, đóng gói sản phẩm cẩn thận, ….."
1,gia nhầm tất đặt tất trắng trơn như mà mà giao đến có vạch đen ko hiểu như nào luôn
4,"Tất hoi bé so với chân của mình, nhưng mà sao lại không có mẫu to hơn à"
4,K đúng loại đặt mk đặt và thích tất trơn hơn đã nt cho shop rồi nhưng shop gửi nhanh quá là tất sọc nhưng đã gửi r nên thoi sau rút kinh nghiệm
4,Giao hàng không đúng... Tất trơn mà giao tất như nàyy.. Khá dày dặn
4,Vd và hình ảnh chỉ mang tính chất minh họa để nhận xuuuuuuuuuuu
4,ảnh tất khác hình ạ có thêm sọc đen mình khog thích lắm ạ còn với giá sale thì đi ở nhà khá oke ạ Mong shop để ảnh thật ạ hoặc là giao đúng mẫu ạ
2,Mỏng lắm nữ đeo thì hợp hơn mà còn mỏng. Nam thì ko đeo dc rách mất. Nên mua về cho chứ ko dùng dc
4,Lúc mua thì k đc lựa chọn size hay gì. Mà mua về đôi màu xám coi như vứt bởi vì 1 chiếc to vc. 1 chiếc thì bé tí.
4,"Nói chung tất hơi mỏng. Nhưng rẻ, giao hàng nhanh lần sau mua sẽ cho shop 5* nhé"
4,"Thời gian giao hàng nhanh , shop gói hàng chắc chắn , nhưng tất còn hơi mỏng"
4,"Chất vải mềm,mỏng,nhưng mua với giá tiền trên thì cũng hợp lý.Có cái nhắn cho shop nhưng shop k reply"
4,Tất hơi mỏng khá thất vọng 🤦nhưng thôi vì rẻ nên vậy😶 Tất chỉ để đi đi trong nhà thôi chứ ra ngoài trời 🤣🤣
3,"Chất liệu:ni lông Màu sắc:trắng, xám  Hàng đã nhận đủ số lượng, giao hàng nhanh nhưng chất lượng sản phẩm ko giống hình đăng đâu. Nó mỏng và đểu lắm."
4,"Chất liệu:vải hơi mỏng, vải có vẻ hơi xù lông,, Màu sắc:đen,xám Đúng với mô tả:tiền nào của nấy,"
2,"Tất xấu hơn trong ảnh nhé, mỏng và nhão"
3,"Chất tạm đc, shop giao thiếu hàng, đặt 3 đôi giao 2,5 đôi....."
3,tất nam mà quá bé không thể đi được. mua cho ny xong rồi cho đứa em chứ ng lớn sao đi đc
3,"Săn sale nên tạm, vải mỏng k co dãn , sản phẩm đúng mô tả, giao hàng nhanh "
3,"Tất hơi mỏng, giao hàng nhanh,,,,,,gjvg dưới hfdhjggj huyf"
4,Giao gói hàng ổn. Ba đôi tất mà shop lựa ba cái màu đen thui hết. Tưởng sẽ sắp ba màu khác nhau .jfjfjfk
4,"Chất tất khá ổn, đóng gói hàng cẩn thận,so với giá sản phẩm thì ok, cảm ơn shop đã phục vụ"
3,"Chất tất thì khá ok, nhưng shop sau ktra kĩ hàng hẵng giao nhé, có 1 cái tất thủng rõ to "
4,"Sản phẩm mỏng  lắm luôn, săn sale 1k nên như vậy là đúng thôiiii"
4,săn sale cũng được. hàng sẽ mỏng. 1.000đ cũng khá ổn ☘️☘️☘️☘️
4,"Hàng giao nhanh, nhưng đóng gói hơi lỏng lẻo. Tất hơi mỏng 1 chút, nhưng không sao, giá cả cũng hợp lý mà. Các bạn mua lấy tầm chục đôi 1 lần vào nhé.... Vote 4 sao nhé, tiếp tục nhé...."
3,"Giao hàng nhanh , nhiệt tình vui vẻ  Còn shop thì giao hàng 3 đôi hết bà 3 đôi bị rách , tất đã mỏng rồi mà rách thế này thì đi 2 bữa là vứt , đúng là chỉ  có hàng rẻ mới bị lỗi thôi"
3,Gói hàng cận thận giao hàng nhanhhhhhhhhhhhhhhhhhhhhhh
4,"Chất liệu ok, nhưng cho 1 combo 5 đôi tất đen nên ko ưng cái bụng lắm, 4* thôi nhé"
3,Đặt xám đậm giaoo đen !What????????!!!!!!!!!!!!!!!!!!!!
1,Chất liệu:thun Màu sắc:đen Đúng với mô tả:mỏng hơn trong hình nhiều lắm.  Giá rẻ chất lượng kém. Vì mình muốn xem thử mà lỡ mua loại này. Nên thấy dở lắm nha. Mọi người đừng mua nha.
4,Xứng tiền
4,Tất ok. Sẽ ủng hộ lần sau
3,Hjksksk
3,Tất ko giống hình ảnh shop đăng cho lắm
4,"Chỉ 30.000đ/30 ngày, miễn phí 10 phút/cuộc gọi nội mạng (tối đa 500 phút). Đăng ký, soạn MP30X gửi 109. DV gia hạn sau 30 ngày. CT áp dụng cho TB nhận được tin nhắn. Chi tiết LH 198 (0đ)."
3,Đúng với giá tiền nha mn. Tất bị xỉn màu. Chỉ may kém. Mỏng. Giao hàng lâu so với đơn đặt cùng lúc.
4,"Tiền nào của ý,dùng 1 lần khá tốt  sungskm gábhz hi hshsj hsjs ýusj táuns tsusjd. Gáu gáukd f tâybsb gấybf háub"
3,"chất lượng phù hợp giá tiền nhưng mẫu mã k giống hình, đặt hình trơn hết mà giao có sọc"
4,"vải hơi mỏng nhưng mà với giá thành như thế là ổn. giao hàng 6 ngày tới, đánh giá 4 sao"
4,"giao hàng nhanh, chất lượng sản phẩm hợp với giá tiền, shop phục vụ tốt"
4,"Anh chẳng biết thế nào là yêu Chỉ biết là mỗi khi không được nhìn em Lòng lại dâng lên bao nhiêu cảm xúc thấy rất khó tả Anh nhớ em nhiều phải chăng đó chính là yêu? Buồn vì em đau, vui khi trên môi em nở nụ cười Anh muốn là người mang đến em bình yên"
4,Màu sắc:dep Đúng với mô tả:ngon Chất liệu:ok  Com mem mang tinh chat nhan xu moi nguoi thay hay like share
4,"MA BÓNG ĐÈ ĐẦU TIÊN CỦA VIỆT NAM  Sợ ma nhưng lại khoái nhìn poster của phim ma nha mé ui 🥲  🎥: ""Bóng đè"" là phim kinh dị Việt Nam đầu tiên khai thác hiện tượng bóng đè - hiện tượng cho đến giờ vẫn còn gây nhiều tranh cãi.  Mặc dù đã có những lý giải mang tính khoa học về bóng đè, nhưng trong văn"
3,Vớ mỏng lắm nha mọi người. Giá này nên sp k tốt lắm đâu nên mọi ng nên cân nhắc khi mua nhé.
4,A đi ngủ đây mai con đi ngủ sớm mà không thấy nó cũng không có tiền thì đi làm cccd cho biết là em có biết là có người yêu của anh là người ta không có tiền đâu có đi học đi
4,Hsnaanehznalkw ahqiwosyznqkq ạqoqoshsnqkq ahqiwudx sgahqkwix ậiwosnza ahqksizns qhwjekskq ậksnznjqjw hặisj hqjsiw
3,"Tiền nào của đó, vớ mỏng, màu sắc ko đẹp như ảnh, cảm giác giặt tầm 2 nước sẽ giãn cổ"
4,Giao hàng nhanh. Vải mỏng mát. Còn có cả thư cảm ơn. Nhưng mà rõ là tất nam mình size giày 38 đi còn như này thì ny mình size giày 42 đi kiểu gì đây trời F
4,đúng là tiền nào của đấy thật mọi người ạ nên mua hoặc ko nên mua😞
4,Tất rất ok luôn đóng gợi cũng rất là kĩ giao hàng cũng nhanh nữa
3,Chất liệu:siêu siêu mỏng Màu sắc:đúng với màu chọn mua Đúng với mô tả:hợp với anh nào chân bé  Chân to đi bị chật
4,"Quần form bé k đúng như mô tả , m74 69kg lấy 2xl tăng sz rùi vẫn hơi chật , mặc bó đùi . Vải nhăn , đng kim mũi chỉ chưa tốt"
4,"Đúng với mô tả:ok Chất liệu:ok Màu sắc:ok  Chưa thủ chưa bt, rẻ .giao hàng nhanh .k bt chất lg ra saooo"
4,mình k thích loaih này  hàng vải mỏng hơn đợt trước mình đặt  nẻn k ưng lắm
1,"Không giống hình tẹo nào, mỗi lần mua lại là 1 kiểu khác nhau, lần mua cuối cùng xấu dã man"
1,"Chất liệu:mỏng Màu sắc:đen trắng Đúng với mô tả:ko  Tất nhỏ như tất em bé vậy á, ko nên mua jdudjdjfjcjjcjcjcjcjjcjcjcjcjcjjcjcjc"
4,"Giao hàng nhanh chóng, mà đóng gói chưa dc ổn lắm ko có thun hay dây cột bỏ chưa kỹ lắm nga"
4,"Chất liệu:vải mỏng, thoáng mát Màu sắc:chuẩn màu đặt  Giao hàng nhanh và đóng gói cẩn thận"
4,"Chất liệu:k rõ Màu sắc:xám Đúng với mô tả:đúng  Tiền nào vài ấy, Hình ảnh mang tính chất nhận xu.. vgsyukkehchsjkwgsjjsjhdnjgsg"
4,"Shop gói hàng cẩn thận, chắc chắn, tgian giao hàng nhanh lắm luôn tuy nhiên tất có màu đen ở cổ không giống ảnh"
4,Hơi mỏng nhưng mà đúnng ý củ abanr thân thôi chứ khoogn có gì cả mn ạ
3,Hình ảnh mang tính chất nhận xu Nsjdh Gdhjd Vshhd Vhshs Vshsh Vshdh
3,"Sản phẩm tốt, mang thoải mái, ít mùi hôi  Mình đặt đủ màu mà shop gửi 1 màu đen thôi"
4,Sản phẩm tuyệt đóng cẩn thận uy tín đẹp. Hình ảnh mang tính chất lấy xu
4,"Chất liệu:mỏng Màu sắc:đúng Đúng với mô tả:ok  Sản phẩm mỏng tại tiền nào thì của đó,có phần hơi nhỏ"
3,"Chất liệu:tốt Màu sắc:ok Đúng với mô tả:đúng  Hàng ok , giao nhanh , mình khá thích nhưng hơi mỏng"
2,Tất chật quá. Mỏng dính. Co giãn k đc. Mua 5 cái đi 1 đôi xog vưt hêt
2,"Họa tiết tất không chính xác so với mô tả ảnh và video của người bán, kích cỡ quá nhỏ không thể sử dụng"
4,Đúng với mô tả:đúng Chất liệu:Ok Màu sắc:Ok  Hình ảnh mang tính chất nhận xu. Vì hàng mua đã được bỏ ra sử dụng. Ưng cái bụng là có thật.
3,"Mỏng  Mặc hơi nóng nhưng nhìn mẫu mã đẹp, chất vải thôi, hình in rõ nét"
3,"chất lượng bình thường , mang xơ cua ok , giao hàng nhanh"
4,Điều kiện nhé bạn thân của tôi là bạn tốt của tôi thì không có 44
4,Chất lượng tạm ổn ai chân to chắc phải nt sop bảo cho tất sise lớn mình đi tất do sop gói đi hơi chặt chân
3,"Lúc đầu tưởng tất màu trơn xong đặt, giao về thì tự nhiên có hai cái màu trắng ở hai bên cổ tất"
4,"Vớ mỏng, khá oke so với giá tiền, điểm trừ là đóng gói rất cẩu thả"
4,"Hàng nói chung là khấ ok, giao hàng nhanh chóng. Nhưng đặt xám nhạt lại giao xám đậm, tất trắng lại nhỏ hơn tất xám(hình ảnh mag tc nhận xu)"
4,so vs giá thì tạm chấp nhận ok. chứ thật sự đường chỉ may còn kém quá
3,Gửi thiếu hàng !!! Bsjshshxbxbdbdbbdbdnndjendnxnnsnsnnsnsn
3,"Đã nhận được hàng, chăm sóc khách hàng quá tệ, khách nhắn tin shop không trả lời................................"
4,Hàng tạm được tiền nào của ấy các bạn ạ . hình ảnh mang tính chất nhậnbxu
4,"Shop giao thiếu 1 đôi, đặt 13 giao 12, giá trị nhỏ nên thôi, mong shop lần sau kiểm tra hàng kỹ hơn"
4,Đôi màu trắng hơi đục. Còn màu xám và đen thì okla. Hình ảnh mang tc minh hoạ
4,"Ống tay hơi ngắn, so với giá tiền thì tạm ổn. Nói chung với giá tiền ấy cho đồ nam thì chấp nhận. Tất chân hơi mỏng. Hình ảnh chỉ mang tính chất lấy xu"
4,"video mang tính chất nhận xu,mặt hàng phù hợp với gia tiền..."
4,Quá rẻ sản phẩm tốt k mất ship nữa chứ đóng gói chắc chắn shipper dễ thương
3,"Chất liệu:không nhớ Màu sắc:đen, trắng Đúng với mô tả:đúng  Sản phẩm cũng được, giá rẻ nên không kì vọng quá nhiều vào chất lượng"
1,"Mình k nghỉ tất có thể mỏng đến thế.  Đi tất này khôg thấm được mồ hôi là chắc. Mọi người nên cân nhắc, giờ chẳng biết làm gì vs mấy đôi tất này"
1,Chất liệu:bình thường Màu sắc:bình thường Đúng với mô tả:mua tất trơn nhưng giao tất có cái sọc là sao? Không biết do shop nhầm hay shop cố tình nữa  Giao nhầm hàng:(((((
4,"Nói chung giá thành rẻ nên ko đòi hỏi gì thêm, sp gia công rất kèm vải mỏng hiệu quả khử mùi thì chưa thấy. Có thể mua để đi tạm còn vải này thì giặt vài lần sẽ dão và dễ bục chỉ shop nên xem lại sp. Giáo hàng nhanh, phục vụ tốt. Chỗ 4* để cải thiện sp"
4,"Sản phẩm oke dừng ở mức dùng được, neu so voi gia thì là tot r nha"
2,"Chất liệu:vải Màu sắc:đủ màu Đúng với mô tả:vải mỏng  Vải siêu mỏng siêu dãn đi 1 lần ko đi được nữa,"
4,Màu sắc:đen Đúng với mô tả:đúng mô tả chất lượng theo giá tiền. Chất liệu:vải
4,Chất liệu:cx đc Đúng với mô tả:đúng  Mỏng nhưng thoáng mát lắm mang đc chất lượng nha
3,Rõ ràng mình đặt là tất trắng tinh mà h nó lại kiểu này
4,"Tất mỏng, giãn Hình ảnh chỉ mang tính chất nhận xu"
4,"Mình không xem kỹ ảnh, ảnh đầu shop để tất trơn nhưng lại là tất có sọc đen ở trên (để hình sai sp). Tất mỏng, giá 3k ko có gì đòi hỏi hơn mỗi cái là shop đăng hình sai"
4,"Sản phẩm phù hợp với giá tiền, tất hơi bé - ai chân to không nên mua nhé"
2,"Chất liệu:ổn Màu sắc:ổn Đúng với mô tả:không  Đặt mua vớ đen trơn , nhưng giao tới lại có vạch trắng ở cổ vớ như này , hết hàng thì ít nhất phải trao đổi với khachs hàng xem đồng ý đổi không , ai lại đi thay thế một sp khác như thế này … haiz"
1,Đặt loại tất trơn nhưng shop thì giao tất có vạch chịu nếu shop làm ăn như vậy thì đóng shop đi :))
4,"Hàng cúng ok, giao nhanh bsjzjsbwjoqqbanossnsnjssjsbsnjsjz"
4,"Giao hàng quá lâu so với dự kiến đóng gói cẩn thận, sản phẩm đủ số lượng"
4,Sorry vì hình ảnh k liên quan nhưng tất hơi mỏng. Đóng gói sản phẩm cũng ok
4,Chất liệu:mỏng Màu sắc:được Đúng với mô tả:đúng  Nói chung là tiền ít thì ko đòi hỏi nhiều sản phải dc hình ảnh ko lên quan
4,Màu tất cũng khá đẹp tuy nhiên hơi rộng so với size của mình á mnnn hihi
3,Tất mỏng hơn cả giá tiền. Vì mỏng quá k dùng đến nên cũng chẳng biết vứt đâu r ấy  Gsgshshshdhdbdhduehvshejwuehbehehedjjdjejehehebdbdhdbdbhdhdjdhdhehbehrhrjdjdjdjrjjrhd
